v0,v1,v2,v3
1.546654,-0.000051,1.546159,-0.000051
1.543917,-0.000056,1.543329,-0.000059
1.543148,-0.000059,1.542680,-0.000066
1.544932,-0.000046,1.544437,-0.000054
1.543044,-0.000047,1.542483,-0.000057
1.544369,-0.000074,1.543921,-0.000054
1.548439,-0.000077,1.547996,-0.000035
1.546572,-0.000058,1.545972,-0.000050
1.543203,-0.000059,1.542633,-0.000056
1.543847,-0.000084,1.543334,-0.000045
1.543791,-0.000066,1.543254,-0.000045
1.542632,-0.000040,1.542132,-0.000062
1.546885,-0.000068,1.546514,-0.000054
1.548458,-0.000079,1.547931,-0.000043
1.543892,-0.000059,1.543251,-0.000057
1.542998,-0.000060,1.542481,-0.000047
1.543887,-0.000061,1.543345,-0.000067
1.543589,-0.000065,1.543065,-0.000067
1.546075,-0.000074,1.545602,-0.000057
1.547813,-0.000064,1.547247,-0.000053
1.544079,-0.000093,1.543459,-0.000050
1.541970,-0.000077,1.541421,-0.000055
1.543475,-0.000055,1.542912,-0.000062
1.544521,-0.000081,1.544009,-0.000065
1.544831,-0.000054,1.544324,-0.000042
1.546063,-0.000058,1.545560,-0.000063
1.545139,-0.000069,1.544602,-0.000067
1.542309,-0.000063,1.541733,-0.000053
1.543408,-0.000063,1.542940,-0.000060
1.543951,-0.000041,1.543443,-0.000064
1.544288,-0.000051,1.543810,-0.000058
1.546417,-0.000081,1.545925,-0.000056
1.546192,-0.000063,1.545616,-0.000062
1.544257,-0.000057,1.543701,-0.000049
1.544165,-0.000081,1.543616,-0.000063
1.543692,-0.000065,1.543168,-0.000064
1.543463,-0.000062,1.542990,-0.000040
1.546590,-0.000077,1.546122,-0.000042
1.546591,-0.000067,1.546034,-0.000063
1.544063,-0.000063,1.543487,-0.000062
1.543598,-0.000067,1.543109,-0.000063
1.544079,-0.000054,1.543557,-0.000069
1.542892,-0.000057,1.542319,-0.000051
1.545053,-0.000057,1.544612,-0.000050
1.547764,-0.000044,1.547250,-0.000065
1.543862,-0.000059,1.543221,-0.000048
1.542067,-0.000064,1.541540,-0.000051
1.543449,-0.000063,1.542959,-0.000079
1.543156,-0.000067,1.542589,-0.000048
1.544808,-0.000062,1.544320,-0.000063
1.548390,-0.000067,1.547881,-0.000070
1.545250,-0.000083,1.544603,-0.000053
1.541608,-0.000065,1.541064,-0.000068
1.543612,-0.000054,1.543124,-0.000045
1.544816,-0.000071,1.544308,-0.000063
1.544357,-0.000065,1.543813,-0.000063
1.546626,-0.000059,1.546156,-0.000051
1.547599,-0.000068,1.547064,-0.000063
1.543623,-0.000066,1.543016,-0.000044
1.543828,-0.000054,1.543363,-0.000055
1.545119,-0.000067,1.544589,-0.000058
1.544253,-0.000073,1.543771,-0.000046
1.545720,-0.000060,1.545321,-0.000053
1.546730,-0.000058,1.546186,-0.000043
1.544323,-0.000067,1.543743,-0.000059
1.542976,-0.000038,1.542479,-0.000057
1.543442,-0.000041,1.542923,-0.000046
1.543902,-0.000078,1.543367,-0.000060
1.545598,-0.000056,1.545080,-0.000062
1.546034,-0.000056,1.545512,-0.000060
1.544656,-0.000060,1.544081,-0.000055
1.543079,-0.000070,1.542555,-0.000067
1.543183,-0.000074,1.542669,-0.000065
1.543416,-0.000047,1.542906,-0.000063
1.545833,-0.000065,1.545429,-0.000045
1.548044,-0.000074,1.547500,-0.000043
1.545153,-0.000063,1.544560,-0.000057
1.543679,-0.000048,1.543110,-0.000052
1.543663,-0.000046,1.543127,-0.000059
1.542433,-0.000064,1.541901,-0.000054
1.545210,-0.000055,1.544717,-0.000055
1.548851,-0.000062,1.548370,-0.000056
1.545240,-0.000069,1.544589,-0.000062
1.542489,-0.000067,1.541962,-0.000054
1.544189,-0.000053,1.543702,-0.000049
1.543748,-0.000047,1.543148,-0.000058
1.543166,-0.000071,1.542672,-0.000057
1.546518,-0.000063,1.546090,-0.000052
1.547054,-0.000053,1.546477,-0.000041
1.542442,-0.000067,1.541834,-0.000049
1.543148,-0.000073,1.542698,-0.000050
1.545020,-0.000056,1.544499,-0.000058
1.542875,-0.000054,1.542267,-0.000054
1.545045,-0.000059,1.544631,-0.000047
1.548661,-0.000067,1.548193,-0.000058
1.545237,-0.000059,1.544553,-0.000058
1.542657,-0.000064,1.542091,-0.000061
1.544645,-0.000069,1.544183,-0.000064
1.544310,-0.000050,1.543803,-0.000070
1.544352,-0.000060,1.543879,-0.000069
1.547998,-0.000045,1.547606,-0.000059
1.547597,-0.000055,1.547012,-0.000049
1.542256,-0.000069,1.541615,-0.000060
1.542326,-0.000057,1.541867,-0.000075
1.544607,-0.000051,1.544097,-0.000057
1.543886,-0.000056,1.543359,-0.000059
1.546159,-0.000054,1.545710,-0.000063
1.547435,-0.000042,1.546902,-0.000031
1.543772,-0.000066,1.543148,-0.000053
1.541902,-0.000050,1.541368,-0.000063
1.543015,-0.000040,1.542527,-0.000057
1.544896,-0.000059,1.544403,-0.000074
1.546965,-0.000054,1.546478,-0.000046
1.546781,-0.000065,1.546235,-0.000054
1.544578,-0.000058,1.543994,-0.000046
1.543458,-0.000057,1.542883,-0.000052
1.543716,-0.000073,1.543228,-0.000062
1.544537,-0.000074,1.544072,-0.000047
1.546289,-0.000072,1.545818,-0.000064
1.547105,-0.000061,1.546595,-0.000037
1.544677,-0.000052,1.544098,-0.000051
1.544174,-0.000050,1.543686,-0.000059
1.544213,-0.000053,1.543644,-0.000062
1.541382,-0.000062,1.540813,-0.000065
1.543765,-0.000064,1.543397,-0.000059
1.547560,-0.000052,1.547110,-0.000055
1.545196,-0.000067,1.544578,-0.000045
1.543340,-0.000066,1.542759,-0.000079
1.543628,-0.000042,1.543113,-0.000055
1.542282,-0.000052,1.541746,-0.000050
1.543166,-0.000070,1.542691,-0.000048
1.546392,-0.000072,1.545920,-0.000052
1.546068,-0.000053,1.545483,-0.000055
1.542230,-0.000066,1.541626,-0.000038
1.541271,-0.000074,1.540764,-0.000059
1.542509,-0.000055,1.541982,-0.000051
1.542010,-0.000066,1.541442,-0.000065
1.544644,-0.000062,1.544219,-0.000051
1.546196,-0.000042,1.545672,-0.000043
1.543306,-0.000059,1.542671,-0.000057
1.542141,-0.000064,1.541628,-0.000048
1.542401,-0.000068,1.541889,-0.000074
1.543241,-0.000091,1.542771,-0.000061
1.546313,-0.000071,1.545898,-0.000038
1.547961,-0.000062,1.547448,-0.000047
1.545208,-0.000060,1.544620,-0.000051
1.543275,-0.000068,1.542737,-0.000044
1.543969,-0.000081,1.543505,-0.000055
1.544704,-0.000060,1.544167,-0.000069
1.545098,-0.000065,1.544576,-0.000052
1.546892,-0.000069,1.546417,-0.000046
1.545901,-0.000058,1.545270,-0.000063
1.543982,-0.000062,1.543386,-0.000059
1.544741,-0.000068,1.544224,-0.000057
1.542890,-0.000080,1.542299,-0.000050
1.542656,-0.000083,1.542179,-0.000032
1.546278,-0.000062,1.545895,-0.000063
1.546024,-0.000066,1.545427,-0.000066
1.543308,-0.000066,1.542696,-0.000041
1.543538,-0.000055,1.543008,-0.000057
1.542839,-0.000051,1.542258,-0.000056
1.542878,-0.000047,1.542398,-0.000065
1.546348,-0.000067,1.545907,-0.000065
1.546926,-0.000060,1.546373,-0.000044
1.542292,-0.000052,1.541637,-0.000072
1.541774,-0.000046,1.541298,-0.000071
1.544247,-0.000066,1.543774,-0.000043
1.542371,-0.000074,1.541804,-0.000060
1.544420,-0.000047,1.544014,-0.000071
1.547900,-0.000072,1.547405,-0.000067
1.545198,-0.000061,1.544582,-0.000062
1.542978,-0.000062,1.542427,-0.000047
1.544062,-0.000056,1.543564,-0.000040
1.543757,-0.000047,1.543255,-0.000062
1.545145,-0.000079,1.544716,-0.000071
1.548282,-0.000063,1.547854,-0.000040
1.546337,-0.000049,1.545750,-0.000061
1.542282,-0.000075,1.541681,-0.000071
1.543370,-0.000078,1.542914,-0.000049
1.545845,-0.000061,1.545325,-0.000059
1.544373,-0.000070,1.543822,-0.000065
1.545750,-0.000057,1.545306,-0.000064
1.546650,-0.000065,1.546080,-0.000056
1.544000,-0.000069,1.543465,-0.000048
1.543778,-0.000063,1.543273,-0.000060
1.544060,-0.000065,1.543481,-0.000076
1.543234,-0.000061,1.542717,-0.000054
1.544736,-0.000070,1.544259,-0.000046
1.546337,-0.000049,1.545815,-0.000057
1.544478,-0.000051,1.543934,-0.000058
1.542343,-0.000047,1.541793,-0.000056
1.541396,-0.000056,1.540851,-0.000049
1.542869,-0.000060,1.542390,-0.000044
1.545019,-0.000041,1.544560,-0.000059
1.546449,-0.000083,1.545944,-0.000071
1.544826,-0.000077,1.544229,-0.000064
1.543046,-0.000053,1.542491,-0.000064
1.544288,-0.000065,1.543800,-0.000056
1.544188,-0.000065,1.543675,-0.000057
1.545572,-0.000072,1.545104,-0.000047
1.548217,-0.000065,1.547735,-0.000045
1.546531,-0.000058,1.545939,-0.000054
1.543712,-0.000054,1.543155,-0.000060
1.543865,-0.000042,1.543379,-0.000063
1.543397,-0.000052,1.542891,-0.000065
1.545056,-0.000061,1.544604,-0.000061
1.548617,-0.000060,1.548154,-0.000052
1.546811,-0.000081,1.546207,-0.000047
1.542631,-0.000065,1.542035,-0.000043
1.543109,-0.000060,1.542623,-0.000050
1.545047,-0.000071,1.544555,-0.000050
1.543527,-0.000061,1.543029,-0.000073
1.544899,-0.000062,1.544463,-0.000072
1.546464,-0.000053,1.545951,-0.000060
1.542918,-0.000062,1.542327,-0.000061
1.542372,-0.000067,1.541880,-0.000049
1.543954,-0.000075,1.543437,-0.000038
1.542640,-0.000056,1.542054,-0.000047
1.543830,-0.000046,1.543369,-0.000067
1.547098,-0.000087,1.546625,-0.000060
1.545398,-0.000042,1.544769,-0.000060
1.542872,-0.000037,1.542290,-0.000064
1.543689,-0.000073,1.543178,-0.000053
1.544358,-0.000069,1.543835,-0.000058
1.545292,-0.000063,1.544822,-0.000060
1.547852,-0.000048,1.547400,-0.000063
1.547220,-0.000056,1.546650,-0.000067
1.543551,-0.000048,1.542980,-0.000045
1.543621,-0.000070,1.543113,-0.000038
1.544113,-0.000066,1.543558,-0.000054
1.544782,-0.000065,1.544327,-0.000059
1.548103,-0.000083,1.547629,-0.000051
1.547075,-0.000048,1.546494,-0.000063
1.543345,-0.000052,1.542796,-0.000065
1.542173,-0.000079,1.541643,-0.000051
1.541656,-0.000061,1.541132,-0.000047
1.542619,-0.000048,1.542154,-0.000048
1.546459,-0.000073,1.546070,-0.000053
1.545764,-0.000064,1.545208,-0.000045
1.541760,-0.000063,1.541139,-0.000052
1.542088,-0.000068,1.541616,-0.000069
1.543362,-0.000069,1.542858,-0.000054
1.543046,-0.000063,1.542439,-0.000045
1.545296,-0.000054,1.544812,-0.000066
1.548210,-0.000061,1.547734,-0.000062
1.544629,-0.000051,1.543979,-0.000067
1.543153,-0.000059,1.542646,-0.000049
1.545450,-0.000059,1.545003,-0.000047
1.543833,-0.000051,1.543302,-0.000069
1.544325,-0.000065,1.543864,-0.000062
1.548827,-0.000081,1.548363,-0.000042
1.547840,-0.000062,1.547241,-0.000044
1.543990,-0.000056,1.543399,-0.000074
1.544610,-0.000068,1.544121,-0.000040
1.544126,-0.000071,1.543596,-0.000056
1.543246,-0.000068,1.542739,-0.000079
1.546133,-0.000055,1.545721,-0.000057
1.547915,-0.000071,1.547371,-0.000058
1.542771,-0.000068,1.542054,-0.000070
1.540047,-0.000055,1.539497,-0.000055
1.542513,-0.000060,1.542033,-0.000031
1.542364,-0.000058,1.541790,-0.000066
1.543663,-0.000052,1.543218,-0.000055
1.546752,-0.000061,1.546313,-0.000070
1.545053,-0.000066,1.544421,-0.000063
1.540919,-0.000065,1.540319,-0.000043
1.542228,-0.000062,1.541765,-0.000061
1.544782,-0.000060,1.544309,-0.000053
1.546177,-0.000064,1.545716,-0.000061
1.547958,-0.000061,1.547496,-0.000053
1.547238,-0.000067,1.546659,-0.000057
1.544608,-0.000054,1.544009,-0.000048
1.543740,-0.000054,1.543241,-0.000048
1.545310,-0.000069,1.544776,-0.000063
1.546779,-0.000053,1.546286,-0.000061
1.547542,-0.000059,1.547044,-0.000060
1.545935,-0.000072,1.545371,-0.000058
1.544492,-0.000059,1.543985,-0.000064
1.543384,-0.000038,1.542843,-0.000052
1.542174,-0.000051,1.541655,-0.000050
1.543088,-0.000081,1.542574,-0.000051
1.545226,-0.000054,1.544713,-0.000049
1.544200,-0.000072,1.543637,-0.000068
1.542208,-0.000085,1.541686,-0.000055
1.543701,-0.000041,1.543213,-0.000048
1.542092,-0.000056,1.541454,-0.000050
1.540774,-0.000053,1.540263,-0.000058
1.545950,-0.000062,1.545597,-0.000075
1.548105,-0.000074,1.547557,-0.000060
1.543886,-0.000054,1.543261,-0.000057
1.544117,-0.000057,1.543636,-0.000055
1.545352,-0.000042,1.544828,-0.000051
1.543262,-0.000059,1.542746,-0.000051
1.545889,-0.000068,1.545519,-0.000059
1.550243,-0.000082,1.549836,-0.000053
1.547158,-0.000067,1.546497,-0.000040
1.542832,-0.000051,1.542244,-0.000056
1.544974,-0.000101,1.544556,-0.000057
1.544589,-0.000057,1.544037,-0.000035
1.543141,-0.000046,1.542621,-0.000062
1.546724,-0.000083,1.546286,-0.000084
1.546347,-0.000067,1.545761,-0.000036
1.540799,-0.000065,1.540161,-0.000057
1.540655,-0.000076,1.540223,-0.000062
1.545993,-0.000058,1.545542,-0.000066
1.544550,-0.000062,1.543951,-0.000062
1.541754,-0.000052,1.541216,-0.000056
1.543530,-0.000055,1.543064,-0.000054
1.545993,-0.000058,1.545542,-0.000066
1.544588,-0.000048,1.544060,-0.000058
1.544029,-0.000079,1.543542,-0.000063
1.546463,-0.000064,1.546042,-0.000060
1.544958,-0.000075,1.544363,-0.000033
1.544012,-0.000066,1.543503,-0.000059
1.547239,-0.000042,1.546829,-0.000058
1.548013,-0.000065,1.547498,-0.000044
1.544357,-0.000076,1.543801,-0.000050
1.545945,-0.000063,1.545516,-0.000056
1.547713,-0.000055,1.547182,-0.000061
1.543569,-0.000063,1.542987,-0.000060
1.542864,-0.000067,1.542392,-0.000049
1.545128,-0.000063,1.544652,-0.000046
1.544434,-0.000048,1.543870,-0.000073
1.542717,-0.000055,1.542170,-0.000068
1.545428,-0.000068,1.545021,-0.000046
1.545816,-0.000060,1.545286,-0.000057
1.542674,-0.000062,1.542094,-0.000056
1.543074,-0.000062,1.542595,-0.000044
1.545682,-0.000059,1.545192,-0.000058
1.544585,-0.000082,1.544021,-0.000067
1.544495,-0.000066,1.544029,-0.000053
1.547900,-0.000059,1.547479,-0.000041
1.546941,-0.000070,1.546356,-0.000056
1.544522,-0.000053,1.543927,-0.000075
1.545692,-0.000063,1.545210,-0.000062
1.547463,-0.000063,1.546966,-0.000053
1.545081,-0.000063,1.544520,-0.000051
1.544464,-0.000065,1.543951,-0.000046
1.545529,-0.000062,1.544978,-0.000059
1.543420,-0.000059,1.542841,-0.000041
1.541833,-0.000072,1.541315,-0.000053
1.544242,-0.000067,1.543808,-0.000060
1.545898,-0.000052,1.545400,-0.000031
1.543277,-0.000063,1.542671,-0.000050
1.543949,-0.000063,1.543481,-0.000057
1.545265,-0.000054,1.544804,-0.000067
1.543927,-0.000052,1.543350,-0.000058
1.544087,-0.000078,1.543617,-0.000053
1.546979,-0.000069,1.546522,-0.000070
1.547489,-0.000065,1.546929,-0.000050
1.545311,-0.000079,1.544787,-0.000063
1.546401,-0.000065,1.545937,-0.000070
1.547488,-0.000076,1.546970,-0.000045
1.544694,-0.000028,1.544039,-0.000042
1.543564,-0.000055,1.543048,-0.000044
1.546177,-0.000091,1.545726,-0.000056
1.544854,-0.000049,1.544253,-0.000066
1.542638,-0.000079,1.542091,-0.000068
1.544843,-0.000057,1.544348,-0.000042
1.545622,-0.000055,1.545095,-0.000035
1.542946,-0.000065,1.542391,-0.000056
1.544014,-0.000060,1.543542,-0.000064
1.546882,-0.000051,1.546402,-0.000078
1.544979,-0.000036,1.544387,-0.000049
1.544040,-0.000088,1.543529,-0.000047
1.546646,-0.000058,1.546209,-0.000066
1.546146,-0.000053,1.545634,-0.000059
1.544398,-0.000064,1.543875,-0.000056
1.547265,-0.000046,1.546815,-0.000062
1.548345,-0.000070,1.547794,-0.000064
1.544985,-0.000054,1.544350,-0.000051
1.543875,-0.000052,1.543376,-0.000064
1.545327,-0.000070,1.544816,-0.000065
1.544237,-0.000074,1.543659,-0.000059
1.543115,-0.000061,1.542604,-0.000063
1.545380,-0.000067,1.544899,-0.000056
1.545562,-0.000054,1.544978,-0.000041
1.542827,-0.000049,1.542223,-0.000057
1.544009,-0.000072,1.543565,-0.000054
1.546796,-0.000042,1.546329,-0.000044
1.545273,-0.000060,1.544720,-0.000064
1.544675,-0.000065,1.544173,-0.000053
1.546953,-0.000059,1.546505,-0.000066
1.546161,-0.000057,1.545609,-0.000069
1.544002,-0.000048,1.543475,-0.000065
1.545804,-0.000074,1.545411,-0.000048
1.548849,-0.000049,1.548368,-0.000051
1.546428,-0.000055,1.545811,-0.000063
1.543541,-0.000053,1.542983,-0.000031
1.545660,-0.000067,1.545198,-0.000058
1.544425,-0.000077,1.543833,-0.000066
1.541544,-0.000038,1.541023,-0.000065
1.546046,-0.000062,1.545698,-0.000057
1.547451,-0.000057,1.546874,-0.000055
1.541686,-0.000066,1.541056,-0.000071
1.543347,-0.000064,1.542983,-0.000059
1.546982,-0.000068,1.546517,-0.000067
1.543151,-0.000062,1.542464,-0.000049
1.543075,-0.000062,1.542645,-0.000056
1.549312,-0.000072,1.548938,-0.000062
1.546809,-0.000027,1.546111,-0.000051
1.541886,-0.000074,1.541330,-0.000055
1.545823,-0.000064,1.545394,-0.000060
1.546494,-0.000045,1.545945,-0.000063
1.542915,-0.000069,1.542370,-0.000058
1.545833,-0.000055,1.545419,-0.000056
1.548564,-0.000069,1.548021,-0.000045
1.541934,-0.000070,1.541187,-0.000045
1.540579,-0.000072,1.540125,-0.000065
1.545268,-0.000053,1.544821,-0.000058
1.542919,-0.000058,1.542294,-0.000051
1.542178,-0.000071,1.541699,-0.000070
1.547365,-0.000066,1.546995,-0.000058
1.547118,-0.000069,1.546550,-0.000064
1.542439,-0.000051,1.541798,-0.000059
1.543901,-0.000080,1.543475,-0.000066
1.545865,-0.000072,1.545376,-0.000059
1.545149,-0.000055,1.544615,-0.000043
1.546577,-0.000071,1.546108,-0.000081
1.547977,-0.000054,1.547469,-0.000049
1.545112,-0.000067,1.544493,-0.000050
1.541832,-0.000064,1.541292,-0.000071
1.544027,-0.000070,1.543593,-0.000041
1.545322,-0.000073,1.544812,-0.000058
1.544815,-0.000062,1.544300,-0.000071
1.544581,-0.000074,1.544053,-0.000050
1.544109,-0.000055,1.543583,-0.000066
1.542658,-0.000061,1.542095,-0.000069
1.541965,-0.000070,1.541477,-0.000042
1.544077,-0.000059,1.543615,-0.000051
1.547720,-0.000045,1.547265,-0.000063
1.548042,-0.000062,1.547473,-0.000053
1.544559,-0.000074,1.543936,-0.000050
1.545059,-0.000053,1.544569,-0.000053
1.543749,-0.000068,1.543200,-0.000060
1.541772,-0.000068,1.541277,-0.000061
1.545771,-0.000057,1.545343,-0.000062
1.548386,-0.000065,1.547882,-0.000044
1.543598,-0.000070,1.542950,-0.000033
1.541864,-0.000057,1.541341,-0.000065
1.544461,-0.000075,1.544007,-0.000056
1.542009,-0.000087,1.541400,-0.000059
1.542285,-0.000061,1.541793,-0.000062
1.547276,-0.000081,1.546830,-0.000044
1.546235,-0.000086,1.545586,-0.000075
1.541322,-0.000069,1.540737,-0.000062
1.543917,-0.000067,1.543484,-0.000044
1.545925,-0.000079,1.545405,-0.000066
1.543458,-0.000072,1.542905,-0.000053
1.545910,-0.000061,1.545454,-0.000056
1.548266,-0.000057,1.547761,-0.000063
1.543474,-0.000043,1.542810,-0.000044
1.540912,-0.000075,1.540403,-0.000048
1.544616,-0.000068,1.544170,-0.000050
1.544243,-0.000061,1.543672,-0.000041
1.543315,-0.000074,1.542802,-0.000056
1.546185,-0.000058,1.545701,-0.000081
1.545504,-0.000071,1.544918,-0.000068
1.541658,-0.000069,1.541065,-0.000048
1.542730,-0.000063,1.542257,-0.000061
1.545415,-0.000074,1.544905,-0.000073
1.545306,-0.000070,1.544768,-0.000073
1.546375,-0.000049,1.545845,-0.000076
1.546680,-0.000049,1.546111,-0.000053
1.544839,-0.000076,1.544231,-0.000062
1.542947,-0.000061,1.542414,-0.000060
1.543429,-0.000054,1.542943,-0.000039
1.545624,-0.000061,1.545143,-0.000062
1.546988,-0.000058,1.546513,-0.000047
1.544951,-0.000069,1.544340,-0.000043
1.543245,-0.000063,1.542717,-0.000059
1.543725,-0.000065,1.543220,-0.000069
1.541745,-0.000072,1.541176,-0.000063
1.543458,-0.000060,1.543036,-0.000059
1.548575,-0.000058,1.548165,-0.000064
1.546627,-0.000065,1.546000,-0.000048
1.542448,-0.000056,1.541847,-0.000060
1.544863,-0.000054,1.544440,-0.000060
1.544734,-0.000050,1.544128,-0.000053
1.541936,-0.000066,1.541402,-0.000057
1.547240,-0.000068,1.546905,-0.000055
1.549832,-0.000051,1.549233,-0.000064
1.543222,-0.000065,1.542528,-0.000051
1.541407,-0.000068,1.540922,-0.000044
1.544828,-0.000067,1.544338,-0.000064
1.542427,-0.000057,1.541843,-0.000046
1.543054,-0.000063,1.542691,-0.000068
1.549791,-0.000061,1.549394,-0.000078
1.545712,-0.000048,1.545002,-0.000056
1.539187,-0.000046,1.538625,-0.000064
1.543670,-0.000036,1.543298,-0.000054
1.545827,-0.000065,1.545309,-0.000058
1.542970,-0.000061,1.542401,-0.000053
1.546976,-0.000058,1.546568,-0.000061
1.548801,-0.000063,1.548250,-0.000058
1.543029,-0.000057,1.542297,-0.000046
1.541875,-0.000074,1.541388,-0.000040
1.544605,-0.000062,1.544196,-0.000052
1.544250,-0.000059,1.543691,-0.000058
1.544422,-0.000058,1.543940,-0.000038
1.547579,-0.000060,1.547123,-0.000056
1.545439,-0.000061,1.544833,-0.000044
1.540579,-0.000055,1.539975,-0.000056
1.541502,-0.000064,1.541033,-0.000057
1.545032,-0.000051,1.544557,-0.000049
1.545269,-0.000061,1.544729,-0.000059
1.545061,-0.000054,1.544557,-0.000030
1.545908,-0.000046,1.545358,-0.000040
1.544579,-0.000075,1.544020,-0.000061
1.543250,-0.000047,1.542712,-0.000063
1.543512,-0.000070,1.543010,-0.000051
1.545734,-0.000077,1.545276,-0.000057
1.546820,-0.000054,1.546300,-0.000050
1.545397,-0.000066,1.544851,-0.000043
1.544771,-0.000061,1.544278,-0.000060
1.543753,-0.000088,1.543196,-0.000049
1.540544,-0.000051,1.539940,-0.000051
1.543101,-0.000059,1.542729,-0.000056
1.548351,-0.000094,1.547918,-0.000064
